"annotation_id","annotator","categories","comment","created_at","id","lead_time","rating","updated_at","Вопрос решен","Нравится качество выполнения заявки","Нравится качество работы сотрудников","Нравится скорость отработки заявок","Понравилось выполнение заявки"
2245,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо большое","2025-05-14T03:54:36.156874Z",3888320,1.381,5,"2025-05-14T03:54:36.156874Z","","","","",""
2244,"1","{""choices"":[""Нравится качество выполнения заявки"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Спасибо сантехнику Алексею, все сделано качественно ","2025-05-14T03:54:30.036176Z",3888354,4.697,5,"2025-05-14T03:54:32.719874Z","","","","",""
2243,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Огромное человеческое спасибо за оперативность выполнения работы нашему дежурному сантехнику, прибывшему в воскресенье через 20 минут после написания заявки! Все решилось наилучшим образом! Вот так бы все вопросы оперативно решались!!!","2025-05-14T03:54:25.159350Z",3888539,6.671,5,"2025-05-14T03:54:25.159350Z","","","","",""
2375,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Очень оперативно и никуда не пришлось ходить.","2025-05-14T04:10:05.608761Z",3888591,4.941,5,"2025-05-14T04:10:05.608761Z","","","","",""
2242,"1","Вопрос решен","Проблема решена.","2025-05-14T03:54:14.387669Z",3888606,3.378,5,"2025-05-14T03:54:14.387669Z","","","","",""
2241,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Очень оперативно отреагировали! Спасибо!","2025-05-14T03:54:08.978510Z",3888633,2.402,5,"2025-05-14T03:54:08.978510Z","","","","",""
2240,"1","{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Понравилось выполнение заявки"",""Вопрос решен""]}","оперативно, качественно, вопросов не возникло. Спасибо.","2025-05-14T03:54:04.799938Z",3888794,2.466,5,"2025-05-14T03:54:04.799938Z","","","","",""
2239,"1","{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","Быстро!","2025-05-14T03:54:00.162311Z",3888811,2.452,5,"2025-05-14T03:54:00.162311Z","","","","",""
2238,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Благодарю за оперативность!","2025-05-14T03:53:55.965516Z",3888828,1.35,5,"2025-05-14T03:53:55.965516Z","","","","",""
2237,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо за оперативное решение проблемы. ","2025-05-14T03:53:53.070829Z",3889213,1.943,5,"2025-05-14T03:53:53.070829Z","","","","",""
2236,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Оперативная работа","2025-05-14T03:53:49.530259Z",3889473,1.352,1,"2025-05-14T03:53:49.530259Z","","","","",""
2235,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","оперативное решение проблемы! 
","2025-05-14T03:53:46.509912Z",3889502,2.332,5,"2025-05-14T03:53:46.509912Z","","","","",""
2234,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Первый раз вы решили вопрос быстро ","2025-05-14T03:53:42.017974Z",3889542,2.666,5,"2025-05-14T03:53:42.017974Z","","","","",""
2233,"1","Вопрос решен","Надолго ли","2025-05-14T03:53:37.895316Z",3889737,1.727,1,"2025-05-14T03:53:37.895316Z","","","","",""
2232,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","отлично спасибо ","2025-05-14T03:53:34.639534Z",3889783,1.127,5,"2025-05-14T03:53:34.639534Z","","","","",""
2231,"1","{""choices"":[""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо большое, Татьяна.","2025-05-14T03:53:32.008769Z",3889827,2.485,5,"2025-05-14T03:53:32.009771Z","","","","",""
2230,"1","Вопрос решен","спасибо ","2025-05-14T03:53:27.989027Z",3889866,1.319,5,"2025-05-14T03:53:27.989027Z","","","","",""
2229,"1","{""choices"":[""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Лучший мастер на свете 🥰Спасибо большое 🙏","2025-05-14T03:53:25.117819Z",3889956,1.543,5,"2025-05-14T03:53:25.117819Z","","","","",""
2228,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","Спасибо большое, что починили домофон. ","2025-05-14T03:53:21.223113Z",3890030,1.017,5,"2025-05-14T03:53:21.223113Z","","","","",""
2227,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","Отличная работа","2025-05-14T03:53:18.758188Z",3890209,0.918,5,"2025-05-14T03:53:18.758188Z","","","","",""
2226,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","Спасибо огромное за помощь!","2025-05-14T03:53:16.078096Z",3890231,2.445,5,"2025-05-14T03:53:16.078096Z","","","","",""
2225,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","обычная услуга. Цена, правда, завышена (за около 10ти минут работы). ","2025-05-14T03:53:10.867088Z",3890239,3.685,5,"2025-05-14T03:53:10.867088Z","","","","",""
2224,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","отличная работа. теперь дверь закрывается плавно. спасибо. ","2025-05-14T03:53:05.699324Z",3890275,2.256,5,"2025-05-14T03:53:05.699324Z","","","","",""
2223,"1","Вопрос решен","спасибо","2025-05-14T03:53:01.939271Z",3890303,1.146,5,"2025-05-14T03:53:01.939271Z","","","","",""
2222,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо большое ","2025-05-14T03:52:59.292440Z",3890389,0.896,5,"2025-05-14T03:52:59.292440Z","","","","",""
2221,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Все супер быстро! Спасибо! ","2025-05-14T03:52:56.784651Z",3890393,1.525,5,"2025-05-14T03:52:56.784651Z","","","","",""
2220,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Оперативно) спасибо","2025-05-14T03:52:53.149887Z",3890484,1.457,5,"2025-05-14T03:52:53.150887Z","","","","",""
2219,"1","Вопрос решен","Супер","2025-05-14T03:52:49.941645Z",3890486,0.856,5,"2025-05-14T03:52:49.941645Z","","","","",""
2218,"1","Вопрос решен","Спасибо.","2025-05-14T03:52:47.589096Z",3890512,0.691,5,"2025-05-14T03:52:47.589096Z","","","","",""
2217,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Молодцы, оперативно. ","2025-05-14T03:52:45.317109Z",3890517,1.285,5,"2025-05-14T03:52:45.317109Z","","","","",""
2216,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Вопрос решился быстро. Спасибо!","2025-05-14T03:52:42.458633Z",3890604,3.286,5,"2025-05-14T03:52:42.458633Z","","","","",""
2215,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","Спасибо 😉 ","2025-05-14T03:52:36.961555Z",3890656,1.409,5,"2025-05-14T03:52:36.961555Z","","","","",""
2214,"1","{""choices"":[""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Александру спасибо за объяснение причины бульканья ! ","2025-05-14T03:52:34.076957Z",3890678,7.5,5,"2025-05-14T03:52:34.076957Z","","","","",""
